"birthyear","race","gender","att","empl","inc","pid","pid.follow","ideol","ideol.follow","educ","mor.suffer","mor.care","mor.cruel","mor.comp","mor.anim","mor.kill","si.white","si.care","si.kids","si.kill","si.good","si.help","hc.group","hc.likert","hc.slider","hc.check","ev.group","ev.likert","ev.slider","ev.check","online.length","study.choice","RID","online.why","com"
6,5,1,2,1,6,3,3,1,2,4,6,6,4,4,6,1,3,5,3,6,3,4,"m.supp",4,7.4,5,"si.opp",3,5.3,2,2,1,"5fdffa20-c7be-554e-68af-514787a44dde","To increase my intelligence","This was a very easy !"
1,3,2,2,2,3,1,1,1,2,3,6,6,6,6,6,6,1,2,1,5,1,2,"control",5,10,3,"m.opp",5,10,5,5,2,"5fdffa33-29f8-f35c-9ec9-d3587a709012","Spare change",NA
51,1,1,2,4,3,2,1,3,2,4,6,6,6,6,6,6,1,6,1,4,1,6,"control",3,5,3,"m.supp",5,10,5,5,4,"5fdfe0f8-ba29-08ab-428c-64baff016bb2","to express my feelings and be rewarded",NA
37,1,2,2,2,5,2,1,1,1,3,1,4,1,4,6,6,3,6,6,1,3,6,"m.opp",5,10,4,"si.opp",5,10,5,5,6,"5fdffd82-3ad6-b7d5-26be-1dc82bc0b19f","Just curious","More survey"
30,4,2,2,5,5,3,3,3,3,4,3,3,2,4,3,4,2,5,2,1,3,4,"si.opp",4,6.5,3,"m.supp",3,5.2,5,5,2,"5fdffea3-1043-7cd0-c3ca-b81c8cd8966b","To give my opinion ",NA
2,4,2,2,3,5,1,1,1,2,1,5,4,5,4,5,5,3,5,3,2,4,4,"si.opp",4,6,3,"m.opp",3,5,5,1,5,"5fe00137-9dbc-1c3c-711c-c79b115d796b","For rewards in game.",NA
30,3,1,2,6,4,4,3,3,3,1,4,4,3,4,6,5,3,4,4,6,4,4,"si.opp",3,4.9,3,"m.supp",3,5.1,5,2,2,"5fe00246-8e85-0c5e-9877-0b8baeec7887","Fo my game",NA
2,7,2,2,2,7,3,3,3,3,2,5,5,4,4,5,4,3,4,4,2,4,4,"si.supp",4,6.5,4,"si.opp",4,6.4,5,4,2,"5fe006de-9474-5dc3-633c-5570678b7b7c","Just to do it","None"
4,5,3,2,2,5,1,1,2,1,4,4,4,4,5,3,3,2,3,4,2,3,1,"si.supp",3,6.8,4,"m.opp",2,8,5,3,3,"5fe008a6-ace3-b304-1afb-7668094e49c9",NA,"Ushsuhzs. Uzbsjdud sjxu dc"
4,3,2,2,2,5,2,1,2,1,3,4,3,3,3,3,2,2,3,3,3,4,3,"m.opp",2,3.6,5,"si.supp",3,1,3,3,2,"5fe00b93-bc5f-c84f-34ef-3bdcc7ca47c1","Idk","None"
1,1,2,2,3,5,2,1,1,1,2,4,5,5,4,5,5,3,3,3,3,3,4,"control",5,8.3,3,"si.supp",5,8.2,3,5,3,"5fe00bae-717f-3f07-a659-2c4eb6fd8d78","For my games","Hi"
5,6,2,2,6,2,3,2,1,1,2,6,6,6,6,6,3,1,3,5,3,3,4,"m.opp",3,6.3,3,"m.supp",5,7.8,5,1,5,"5fe00f83-9d5c-203c-1f3f-9ebc2e4cc0d9","Having trouble finding a job","None"
36,3,2,2,1,2,1,2,1,2,3,5,4,4,5,6,6,2,4,4,3,4,3,"si.supp",4,6.1,3,"si.supp",4,6.2,5,3,2,"5fe012a4-0622-0289-161b-6905da3f5c05",NA,NA
4,4,2,2,2,3,2,2,2,1,3,3,4,3,4,3,4,5,4,2,4,4,3,"m.supp",4,3.3,5,"m.opp",3,5.9,5,3,3,"5fe0164b-d3ea-ded0-5fd1-6ac26c9b6169","Because I want to see if it makes a difference in my country. ","None "
6,3,2,2,2,7,1,1,1,1,2,5,5,6,5,6,6,4,5,4,2,4,3,"m.supp",5,8.2,3,"m.supp",4,8.5,5,1,2,"5fe0197c-5905-cd9e-ce4f-fd3e70454aa3","Rewards for a game ",NA
1,4,2,2,2,2,2,2,2,2,4,4,4,3,4,5,6,5,4,4,1,3,4,"m.opp",3,5.5,3,"control",4,6.2,5,5,1,"5fe01ba9-ca91-18fa-39eb-4ce93d813a3c","To gain points for gift cards","None"
1,3,1,2,2,5,3,2,2,2,3,3,4,5,4,6,4,3,5,5,4,5,4,"m.supp",3,8.7,5,"si.supp",3,10,6,4,4,"5fe01c8b-809a-c65a-3c90-a0b52f36a910","idek","🥊🦡"
3,4,1,2,2,6,2,1,3,1,5,4,4,5,NA,NA,NA,5,4,4,1,3,6,"si.supp",4,5.6,3,"si.opp",5,6.1,5,1,2,"5fe01c20-1848-7519-7871-f0b9f4d7a04b","Cuz I can",NA
47,8,2,2,2,3,2,1,2,1,1,1,1,1,6,5,6,1,1,1,1,1,1,"si.supp",3,8.3,3,"si.opp",3,7.2,5,2,1,"5fe01c13-6e5f-d2fe-20ee-384046e6116d","To earn points for the game",NA
1,4,2,2,2,4,1,2,1,2,5,3,3,2,5,6,5,2,6,2,5,4,4,"si.supp",3,7.1,3,"si.opp",4,6.3,5,5,2,"5fe01e67-304c-6676-4c9e-154614ec7cf1","Rewards","It was good short and to the point."
2,2,2,2,2,7,4,3,3,3,2,5,3,6,5,5,6,4,5,4,2,5,3,"si.opp",3,5,3,"m.supp",3,5,5,5,5,"5fe025dc-b61b-3734-b0fa-aed8a317e3b4","to get rewards",NA
1,8,1,2,6,3,3,2,3,2,3,5,5,6,5,6,4,6,6,3,6,5,3,"control",4,5,3,"m.opp",2,5.2,5,1,6,"5fe02646-6c48-b4af-cd7d-a1b14de9bf94","Earn points for a game",NA
1,3,2,2,3,4,1,1,1,1,2,4,3,3,5,6,4,5,5,5,6,5,4,"m.supp",4,6.7,3,"m.supp",5,8.3,5,2,2,"5fe024b2-8c3d-eac1-1c9b-4fb258d79afe","Boredom ",NA
40,4,1,2,6,5,2,2,1,2,4,5,3,5,5,6,3,4,4,4,5,5,3,"control",3,5.3,3,"si.supp",3,2.9,5,5,1,"5fe0279b-58a9-b095-ce46-ba4e97177b1d","curious about the questions","none"
1,3,2,2,2,3,2,2,1,2,1,6,5,5,2,6,6,1,6,4,4,2,6,"m.supp",2,6.4,3,"m.supp",2,8.3,5,1,3,"5fe02e07-9e6b-a9c7-87f5-e01e94388eb6","last week",NA
1,6,2,2,2,4,1,1,2,1,3,5,5,4,5,3,3,3,4,4,3,2,3,"si.supp",2,4.4,1,"m.opp",3,6.2,3,4,2,"5fe030bd-e37f-8c61-acef-fb7e682d6ab4","For coins","None"
7,6,1,2,1,5,3,1,2,2,1,4,3,5,5,6,2,3,4,4,5,4,3,"m.supp",3,5.6,3,"si.opp",3,4.4,5,3,5,"5fe02e48-36e5-2699-23b2-e2920a131548","Early 2020",NA
1,3,2,2,1,7,3,2,3,3,1,6,6,6,6,6,5,3,5,1,1,2,1,"si.supp",3,7.3,3,"m.opp",4,7.3,5,2,2,"5fe03238-3ab3-d581-d0b6-8a8e5343e7b4","The rewards","No"
1,8,2,2,3,2,4,2,3,2,2,5,4,5,3,5,6,3,6,4,2,4,4,"si.supp",4,3,5,"m.opp",3,4.5,2,4,4,"5fe0333f-be89-c09a-bed6-2ee4e0614cef","A lot of reasons ",NA
1,3,2,2,2,2,1,1,3,1,3,5,5,5,5,6,6,2,6,3,3,1,5,"si.supp",4,5.7,3,"si.opp",5,7,5,1,6,"5fe03445-30f8-fb79-5368-a61ffd912851","Play coin",NA
35,4,2,2,1,2,4,2,3,3,4,2,4,3,3,3,3,1,5,3,1,3,2,"si.opp",3,4.6,5,"si.supp",3,7.1,3,3,2,"5fe0386a-ddc7-eb9c-4abe-cd16c8168c80","I like online survey ","I like this kind of surveys "
52,3,1,2,4,5,1,1,2,2,2,2,2,3,5,6,4,3,3,3,2,2,3,"si.opp",3,7.5,3,"control",2,3.4,5,4,2,"5fe06541-69ec-1e93-1755-d22a217dbc0f","Extra money ",NA
35,8,2,2,2,2,3,3,3,3,4,1,4,5,5,5,3,2,4,2,5,3,1,"m.opp",3,5,3,"m.supp",3,5.7,5,4,2,"5fe069ad-b895-f9b9-8dee-471f9f8978cf","April 2020",NA
53,1,2,2,4,3,2,1,2,2,1,1,2,3,6,6,6,3,4,1,5,4,4,"si.supp",4,9.5,3,"si.supp",4,9.1,5,4,2,"5fe09c7c-1f92-ec51-eee2-d51660fa58dc","To get points",NA
3,3,2,2,2,5,3,2,1,2,4,6,3,5,5,6,4,4,3,4,5,4,5,"si.supp",4,7.4,3,"control",5,9.7,5,2,6,"5fe0b198-6f7b-2052-6ad4-a9f046181776","gems for dragon city","no"
1,1,1,2,2,3,3,3,3,3,2,3,4,3,3,6,6,5,5,4,6,4,5,"control",5,9.2,3,"si.supp",5,9.4,5,4,4,"5fe0c2e9-c175-403a-ab45-2e359dea2518","Like doing",NA
34,3,1,2,1,3,3,1,2,2,3,4,4,5,5,5,4,3,4,3,6,3,4,"m.supp",2,2.3,3,"m.opp",4,6.7,5,4,1,"5fe0d268-b51c-5437-caac-ef6889ae4041","to make money","none"
1,3,2,2,3,2,1,1,1,1,2,5,5,5,6,6,6,2,1,1,1,1,1,"si.supp",5,8.8,3,"control",5,9.2,5,1,2,"5fe0d28e-8ce4-ae79-6714-c9712dd31f53","December ","Nope "
33,1,2,2,1,5,2,2,3,2,2,4,5,6,6,6,4,2,5,3,1,1,2,"si.opp",1,3,3,"si.opp",4,7.8,5,4,3,"5fe0d2ae-f68f-7a57-3774-d30d470306f7","at home more","no"
32,1,2,2,6,1,2,1,2,1,2,6,6,6,6,6,6,1,2,1,1,1,4,"m.supp",3,5.7,3,"si.opp",5,6.8,5,2,1,"5fe0d2dd-2bda-cb8a-bd3f-0d53b94a8251","to earn moey","noe"
15,1,2,2,1,1,2,1,2,1,1,1,6,6,6,6,6,1,6,5,6,1,4,"m.supp",5,6.5,2,"si.opp",5,7.6,6,3,2,"5fe0d3db-0559-8620-70ee-ee4ba07fc97f","To make money ","Easy survey "
1,2,1,2,6,2,1,1,1,1,4,3,5,6,6,6,4,1,1,2,4,1,1,"m.supp",4,8.1,3,"m.opp",4,8,5,3,5,"5fe0d2c6-e651-a151-8242-b16dbcc6e414","Around late August or early October ","I know the last segment was covering restrictions of pesticides in produce but wasn't sure if was an environmental issue or an issue of farners being compensated for the potential of lost crops"
18,4,1,2,2,6,1,2,1,2,4,4,5,4,4,3,4,4,4,4,NA,NA,NA,"si.opp",4,5.5,3,"m.supp",4,7,5,5,1,"5fe0d2f7-5a80-20bd-e011-da1997039ec0","To make extra money","N/A"
54,1,2,2,4,3,2,1,2,2,1,4,4,5,5,6,5,3,5,2,5,2,1,"si.supp",2,4.6,3,"control",3,6.2,5,5,1,"5fe0d2b5-d8fd-44df-0e43-d5f4d462bf3e","To get diamonds for a computer game",NA
40,1,2,2,5,1,2,1,2,1,1,5,5,6,5,2,5,2,4,2,6,4,5,"m.opp",2,5.5,3,"si.opp",5,10,5,5,1,"5fe0d42f-9641-4fb5-8657-f7d3637d130f","2112","was relevant to me"
24,1,1,2,1,6,1,1,1,1,5,5,4,4,6,5,4,6,5,6,5,6,6,"m.supp",5,8.7,7,"control",4,6.7,5,5,1,"5fe0d444-d17b-4cb1-ab3f-07b04d0027b3","This is good","This is so nice"
35,1,2,2,5,5,3,3,3,3,4,4,2,4,4,6,6,1,3,3,3,2,4,"m.supp",3,6.4,3,"m.supp",4,7.9,5,5,2,"5fe0d2ca-b4b4-1d7f-b468-937abe951813","to earn gift cards to help buy things for the family","no comments"
1,1,1,2,2,5,1,2,2,2,5,4,4,2,6,6,6,5,5,5,1,2,6,"control",4,6.7,3,"m.supp",4,6.1,5,2,2,"5fe0d453-e143-0e31-8650-98bfa27c6114","to get money and have fun",NA
37,1,1,2,4,2,3,3,3,3,2,4,4,4,4,6,1,1,4,1,6,1,1,"si.supp",3,5.7,3,"control",5,10,5,3,5,"5fe0d42c-ba89-dedd-15ab-d6d469cf22e7","Pocket change",NA
29,1,2,2,5,5,2,1,2,1,4,4,3,6,5,4,3,2,3,1,5,2,3,"m.supp",1,1,3,"m.supp",3,2.8,5,5,1,"5fe0d444-4c2d-3a8b-756f-94eec75173c5","To make extra money",NA
53,1,2,2,2,3,1,2,1,2,1,6,5,6,6,6,6,2,4,1,1,4,4,"si.opp",4,6.3,3,"m.supp",4,9.1,5,5,6,"5fe0d39b-1b85-502e-567f-76e794519060","I am a member of Swagbucks and it is one of their ways to earn points.",NA
34,1,2,2,2,6,2,1,2,2,1,5,5,5,6,6,6,3,6,1,1,4,1,"m.opp",1,1.3,3,"si.supp",1,1.3,5,5,6,"5fe0d41a-d794-0db7-3d90-0f7f2b382ab7","To have fun.",NA
34,4,2,2,4,3,2,2,3,1,2,3,3,4,4,4,6,3,4,3,3,2,4,"control",2,3.7,3,"si.opp",3,3.3,3,4,6,"5fe0d433-1406-19e0-cc1b-2e8b95ae340f","have time","ok"
34,4,2,2,4,3,2,2,3,1,2,3,3,4,4,4,6,3,4,3,3,2,4,"control",2,3.7,3,"si.opp",3,3.3,3,4,6,"5fe0d433-1406-19e0-cc1b-2e8b95ae340f","have time","ok"
57,1,2,2,4,2,1,1,1,2,5,6,6,5,6,6,3,1,6,2,5,2,2,"si.opp",4,8.5,3,"si.opp",5,10,5,5,2,"5fe0d3d6-7dc4-3917-0386-9ef2bbb9d9c4","To earn gift cards",NA
1,1,1,2,2,3,2,2,3,3,1,4,6,6,5,6,2,1,2,2,6,2,1,"control",3,3.5,3,"m.opp",5,6.1,5,3,3,"5fe0d46f-16ac-9523-cd7d-049f0187bd0b","No real idea","None good day"
1,1,2,2,2,3,1,1,1,2,4,4,2,5,5,6,6,3,4,3,1,4,2,"control",4,8.7,3,"si.opp",5,8.8,5,2,2,"5fe0d513-7560-1f00-ad34-04ca1dab0ede","To read cartoons",NA
42,1,1,2,1,1,1,1,1,1,2,5,4,4,5,6,4,3,6,4,4,2,4,"m.supp",4,8.8,3,"m.opp",4,8.7,1,5,1,"5fe0d4e1-c9a0-00be-3d11-ffbef84a7b35","To make a little pin money.","No comment"
1,1,2,2,1,3,2,1,2,1,1,3,3,2,1,1,1,4,5,6,6,5,4,"control",3,4.8,3,"m.supp",2,1.2,5,1,2,"5fe0d5fe-9139-8a00-c630-7d120304fded",NA,"none"
4,1,1,2,1,1,3,3,3,3,1,6,6,6,6,5,2,2,6,3,5,2,1,"control",3,5,3,"si.supp",3,5,5,2,1,"5fe0d50f-5be7-a76b-f217-da2c2613279b","needed money ",NA
40,1,1,2,1,2,2,2,2,1,2,5,5,5,5,6,3,2,6,6,6,1,5,"si.opp",3,4.6,4,"m.opp",1,9.8,5,5,6,"5fe0d5a3-ad88-3069-a095-74e3725142b3","2018","no comment"
9,1,2,2,6,1,1,1,1,2,3,3,3,5,5,6,2,6,6,2,4,4,2,"si.opp",3,9.5,3,"si.opp",3,10,5,3,1,"5fe0d5ee-d0f1-e668-620e-1d076d878508","It’s fun",NA
42,1,2,2,4,7,1,1,1,1,4,5,6,6,6,6,5,2,6,4,5,3,1,"si.opp",2,4.6,3,"si.supp",5,8.9,5,4,1,"5fe0d5ee-fc04-6a83-527a-9553334c8eeb","Money ",NA
52,1,1,2,4,3,3,2,2,2,5,3,4,3,6,6,6,5,6,1,1,1,6,"si.supp",5,10,3,"m.opp",4,8.1,5,5,2,"5fe0ce7b-69e3-4681-c3d4-792139a91557","Invitation","Nice survey"
45,1,2,2,2,6,1,1,1,2,4,4,4,4,4,4,3,4,4,2,5,4,2,"si.supp",3,5,3,"control",4,7.3,5,5,3,"5fe0d441-72b1-f22c-5cd5-84ea3ab6d6f4","i was referred by a friend who said they would earn money","there is not enough information given on the measures to make a decision, so i had to make a lot of assumptions"
59,1,2,2,4,1,2,1,2,1,2,5,4,5,6,5,6,1,5,2,6,1,3,"si.supp",2,4.7,3,"m.supp",4,7.6,5,5,1,"5fe0d5df-cc21-d2de-e2a8-219ae9004c67","to earn money","no"
15,1,1,2,6,3,1,2,1,2,1,6,6,6,6,6,3,4,4,5,6,2,2,"si.opp",4,9.2,3,"si.opp",2,4.5,5,2,1,"5fe0d625-2826-488c-e10a-f4f6936dabbb","To bring in SOME TYPE of money on the side where I am currently unemployed and I thought it was just DELIGHTFUL that it is literlally, money for my opinion. It has saved us a couple times when we were low on money, and iINBOX DOLLARS is the only site that gives you the option of cash instead of a gift card. ","I loved the format of this survey. It was quick and to the point, not redundant. I hate when they start repeating themselves in various manners asking the same question over and over. "
24,1,1,2,2,7,1,1,2,1,5,5,4,2,5,6,6,5,6,4,NA,NA,NA,"si.opp",5,10,3,"m.supp",5,10,5,1,4,"5fe0d554-85f9-ade3-4795-42f237761615","i like to do surveys","i like the way that you asked question towards me. it is very impresive."
56,1,2,2,4,6,1,1,1,2,5,5,5,6,6,6,4,1,4,2,4,1,1,"m.opp",4,7.3,3,"control",5,10,5,5,4,"5fe0d4fb-1829-b73d-2d43-1a60e395833c","I like giving my opinion.","Very worthwhile survey"
39,1,2,2,4,2,1,1,1,1,1,6,6,6,6,6,6,4,3,3,3,4,2,"m.supp",3,5.5,3,"si.supp",5,9.9,5,5,2,"5fe0d5bc-fa1f-690a-8c57-62b4f99b52e8","for extra income",NA
62,1,2,2,4,4,2,1,2,1,1,5,5,6,6,6,6,1,4,1,1,1,3,"si.opp",1,1,3,"control",2,1.4,5,5,1,"5fe0d6bb-021f-4c2c-5d19-48af5aec3923",NA,NA
13,2,2,2,2,2,1,2,2,2,1,1,2,2,4,5,4,5,4,5,2,2,2,"m.opp",4,3.9,3,"m.supp",3,5.1,3,5,2,"5fe0d746-50fb-5edf-1a70-4837b88217ca","Extra money","Na"
13,2,2,2,2,2,1,2,2,2,1,1,2,2,4,5,4,5,4,5,2,2,2,"m.opp",4,3.9,3,"m.supp",3,5.1,3,5,2,"5fe0d746-50fb-5edf-1a70-4837b88217ca","Extra money","Na"
47,1,1,2,1,2,2,2,2,2,5,5,3,4,4,2,5,2,5,4,1,2,2,"si.opp",3,5.1,3,"si.opp",3,4.6,5,2,5,"5fe0d635-24b9-832a-e0f9-9b1ccb99c1a7","Activity","None"
25,1,2,2,2,7,1,2,2,2,5,4,3,3,5,6,3,5,6,1,4,4,6,"m.supp",1,2,3,"m.supp",4,7,5,5,4,"5fe0d550-b35a-b330-48f9-086b2f12124c","to make money",NA
28,1,2,2,6,5,2,2,2,2,2,6,6,6,5,6,1,1,3,1,3,4,1,"m.opp",2,3.7,3,"m.opp",4,4.3,5,5,3,"5fe0d65a-c428-f971-34a2-ad836ffc5f61","2007",NA
1,2,2,2,3,3,2,1,1,1,2,2,4,2,3,3,3,2,3,3,4,4,3,"si.opp",3,7.5,3,"si.supp",2,6.5,3,1,2,"5fe0d5b8-74af-e4eb-518f-43140b229261","It's better","Thanks for the survey "
3,2,2,2,5,3,3,3,2,1,3,4,3,4,2,5,1,6,6,5,1,6,6,"si.opp",2,4,5,"m.opp",3,1,6,2,6,"5fe0d6f0-311b-1a53-3126-bbaac6d509d1","To get more credit On imvu ","No I don’t thank you anyway "
3,1,2,2,3,4,3,3,3,3,2,3,3,4,5,6,1,3,5,3,1,3,3,"si.opp",3,5,3,"m.supp",4,6.5,5,1,2,"5fe0d6ff-d775-c046-bb5b-72fe7461488a","Just to earn some extra on the side.","I feel like these are topics that the address, should be addressed to the public."
7,1,2,2,5,2,2,2,2,2,1,6,5,6,6,6,6,3,6,4,1,1,4,"m.opp",3,4.9,3,"m.opp",3,4.3,2,1,4,"5fe0d7ac-8f9f-f1f3-1d5a-d07f847fcf3e","Extra money ","No "
7,1,2,2,5,2,2,2,2,2,1,6,5,6,6,6,6,3,6,4,1,1,4,"m.opp",3,4.9,3,"m.opp",3,4.3,2,1,4,"5fe0d7ac-8f9f-f1f3-1d5a-d07f847fcf3e","Extra money ","No "
12,1,2,2,6,1,2,1,2,1,1,4,3,3,5,6,4,3,4,4,3,2,2,"m.supp",2,5.3,3,"m.opp",2,5.5,5,4,2,"5fe0d747-5766-f4a7-f8ca-8d0d4feb4052","Boredom ",NA
43,1,2,2,5,3,3,3,2,2,1,3,3,4,5,5,2,1,5,1,5,1,1,"m.opp",3,4.7,3,"m.supp",4,8,5,5,4,"5fe0d4cd-8fe1-be24-d366-2de54920e108","enjoy learning about new products",NA
23,3,2,2,6,5,3,2,1,2,2,4,1,3,2,6,1,2,2,1,6,4,2,"si.opp",4,7.2,3,"si.supp",4,7.6,5,5,1,"5fe0d50b-c3ea-c4dc-f727-5d1509759869","Don't remember","None"
20,4,1,2,2,3,1,2,2,2,4,3,6,6,5,6,6,4,6,4,6,4,3,"si.supp",5,10,3,"control",5,10,5,1,6,"5fe0d46b-3944-c6bc-8e26-da9a48a102f3","for additional income",NA
12,1,2,2,3,1,2,1,2,1,2,6,6,6,6,6,6,1,6,6,1,6,6,"si.supp",3,5.6,1,"m.supp",3,6,5,1,1,"5fe0d8a9-0328-d1c3-a2da-771ece3a4669","I needed an extra income throughout college",NA
15,1,2,2,5,2,3,3,3,3,1,4,3,3,3,6,5,1,3,3,4,1,4,"control",3,5.3,3,"si.supp",3,4.8,5,2,2,"5fe0d8a9-6df8-1785-0f4d-0e9a0a1c024b","Extra money",NA
1,1,1,2,4,1,2,1,2,1,1,3,4,5,5,6,1,5,2,2,6,4,2,"si.supp",1,1,3,"m.supp",2,4.6,5,1,2,"5fe0d6d8-d30f-8db0-00e6-fb623308af61","money",NA
19,1,1,2,2,4,2,2,2,2,4,6,6,5,6,6,6,1,6,3,6,4,2,"control",4,7.3,3,"m.supp",1,3.2,5,5,1,"5fe0d455-a0c4-f1b3-6045-587c2a805c9f","2018","Interesting survey"
1,1,2,2,2,5,3,2,1,2,3,4,5,5,4,2,5,2,4,4,5,3,4,"m.supp",4,7.2,4,"si.opp",3,5.6,5,1,6,"5fe0d94c-836c-b30d-751c-0eaf300637dd","Got bored and seen an ad","None"
47,1,1,2,4,2,3,2,1,1,4,6,6,6,5,6,4,2,4,1,4,2,3,"si.supp",4,7.6,3,"si.opp",5,9.8,5,1,6,"5fe0d8ff-e53d-2e94-3f00-db4971fe4099","2 weeks",NA
22,1,2,2,6,1,4,3,3,3,2,5,5,5,5,5,5,3,3,3,3,2,4,"control",3,5.7,1,"si.opp",3,6,5,5,1,"5fe0d8d7-3cf0-39dd-8a8d-8061f8c12245","Money","None"
17,1,1,2,6,1,3,3,2,1,1,6,6,6,6,6,6,1,6,1,1,1,1,"m.supp",3,1,3,"si.supp",1,1,5,5,1,"5fe0d8d2-d8b5-6a48-69da-13265f1d6fe7","Needed money",NA
17,1,1,2,6,2,2,1,3,3,1,6,6,6,6,6,6,6,6,6,5,6,3,"si.supp",3,1.3,1,"si.supp",3,2.2,5,4,2,"5fe0d940-2e44-0652-b2f5-8e6bcd655155","To make extra money.",NA
1,1,1,2,2,5,1,2,1,2,5,6,4,3,6,6,6,1,2,3,6,2,5,"m.supp",5,9.7,7,"si.opp",3,6.2,1,3,2,"5fe0d901-334d-52e6-a6c0-ae0ad7e807a7",NA,NA
1,1,1,2,2,5,1,2,1,2,5,6,4,3,6,6,6,1,2,3,6,2,5,"m.supp",5,9.7,7,"si.opp",3,6.2,1,3,2,"5fe0d901-334d-52e6-a6c0-ae0ad7e807a7",NA,NA
23,1,1,2,2,1,1,1,1,1,4,5,4,3,5,3,4,4,6,5,5,6,5,"m.supp",2,6,3,"si.supp",3,5.5,2,5,1,"5fe0d949-7126-6509-cb28-b785cd5400bd","Money",NA
20,1,1,2,2,4,3,3,2,2,3,1,3,1,6,3,3,4,2,1,2,1,1,"m.opp",4,5.3,7,"m.opp",4,5.9,1,2,1,"5fe0d9b7-53ba-5970-f880-feea9d796f4e","Money",NA
1,1,2,2,4,3,1,1,1,2,1,5,5,6,6,6,5,2,4,4,1,4,4,"m.supp",4,7.4,3,"si.opp",4,8.2,5,5,2,"5fe0d86e-a2dd-3898-cc5e-e2cef60605ba","daughter referred me",NA
1,1,2,2,4,3,1,1,1,2,1,5,5,6,6,6,5,2,4,4,1,4,4,"m.supp",4,7.4,3,"si.opp",4,8.2,5,5,2,"5fe0d86e-a2dd-3898-cc5e-e2cef60605ba","daughter referred me",NA
21,4,2,2,6,3,2,1,2,1,4,5,3,4,5,6,2,2,5,4,6,1,5,"m.supp",3,5.4,3,"control",2,1,5,1,1,"5fe0da14-9103-c3fe-59b2-a9f102cc176c","Money",NA
26,1,2,2,6,1,1,2,1,2,2,6,5,6,6,6,6,4,4,3,2,1,4,"control",5,9.9,3,"si.supp",3,5.5,5,2,1,"5fe0d8f7-e504-b9da-941a-9b60d02fce20","To make extra money","The survey was fine. Hope it pays well."
1,2,1,2,4,5,2,2,2,2,5,6,6,6,6,6,1,1,1,1,6,1,1,"m.supp",1,1,3,"control",5,9.7,5,3,2,"5fe0d91e-5267-27db-9d27-acb9ee44fbd1","I at 63 wanted to feel like I was useful and I enjoy doing them.",NA
20,1,2,2,1,5,1,2,1,1,3,6,5,6,2,6,3,3,2,2,1,4,2,"control",5,7.7,3,"si.opp",5,7.5,5,1,3,"5fe0d915-8b27-5001-a5a0-13c274449bfc","To provide my opinions. ",NA
31,1,2,2,4,5,2,2,2,2,5,5,6,6,6,5,5,1,5,1,5,1,1,"control",3,5.6,3,"si.supp",3,6.1,5,1,1,"5fe0d83b-0e41-106c-f5e0-8cb8897d3618","Saw online","Questions are good "
1,1,2,2,4,3,1,2,3,3,2,1,2,1,6,6,3,2,5,1,2,4,1,"m.supp",3,6.6,3,"m.opp",4,8.1,5,5,6,"5fe0d5ab-850e-b429-1c79-8db5c5f47a35","For payment",NA
1,1,2,2,2,4,1,2,1,2,4,5,4,5,5,6,5,3,6,5,5,2,4,"m.supp",5,8.8,3,"si.supp",3,6.4,5,3,2,"5fe0dbad-778c-ae76-70ec-7784f2695864","the rewards","none"
1,1,1,2,2,5,2,1,2,2,4,6,6,6,NA,NA,NA,1,2,1,6,1,1,"m.opp",2,2.9,3,"m.opp",4,4.9,5,5,4,"5fe0dbbe-9f75-eb30-c95f-a962ed01f6da","It helps businesses shape their products and enhance their services ",NA
24,1,2,2,1,1,1,1,1,2,4,6,5,4,5,6,5,2,6,2,4,3,4,"m.supp",4,8,3,"m.supp",4,9,5,5,6,"5fe0d965-fe3c-f7ac-a2c4-d1f92ebd61da","Im disabled and cant pay my bills",NA
25,2,1,2,1,7,3,2,3,2,4,4,4,4,1,1,1,4,6,1,6,4,1,"control",4,7.2,3,"m.supp",1,1.1,5,5,6,"5fe0d786-ad6e-1deb-0496-9776f1319ea8","I started in giving my input on items and products to make a difference","The question were not specific, and that is what lead to my answers. This made me conflicted in the answers in the beginning"
22,2,1,2,6,3,1,1,1,1,2,6,6,6,6,6,1,6,6,6,6,6,4,"m.opp",4,6.4,3,"si.supp",1,1,5,5,1,"5fe0da04-b23d-ef5f-f3c9-0d8a9db1f222","money",NA
1,1,1,2,1,1,2,1,3,3,1,1,3,1,6,6,6,1,1,3,6,1,1,"m.supp",4,5.2,3,"si.supp",5,10,5,1,1,"5fe0daab-ac5f-de09-f0a1-22176fc73843","For money","I strongly agree with a plan to make her food healthier make our food healthier"
13,1,1,2,2,5,1,1,2,1,4,3,6,6,6,1,3,3,1,2,5,4,3,"si.opp",1,9.1,3,"control",5,8.3,5,5,2,"5fe0dbc9-64e9-162b-0a19-5ee13db9925f","for fun",NA
12,2,2,2,2,2,1,2,3,3,2,4,4,5,4,6,4,3,5,5,6,1,2,"si.supp",4,8.2,3,"m.opp",4,7.3,5,1,2,"5fe0db8f-11a9-e0e6-a029-5e4b1b9a0e40","found it online for a work from home job","it was an easy read"
7,2,1,2,2,4,1,2,3,3,2,4,4,4,3,3,3,4,3,3,4,4,3,"m.supp",3,5.5,5,"m.supp",3,7.1,3,1,3,"5fe0dc53-3f80-f5e2-ea05-06a4f826df5f","For my game","None"
